
Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2014-05-16T08:27:14PDT



Main Information Table for Searching NED within 75.000 arcmin of 48.563938, -67.592281



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
219|GALEXASC J031420.60-674518.7  | 48.58585 | -67.75522 |UvS||||     |  9.789|0|0|4|0|0|0|0
220|MRSS 054-126417| 48.55083 | -67.42884 |G||||19.5r|  9.811|0|0|0|0|0|0|0
221|GALEXASC J031243.10-673958.7  | 48.18003 | -67.66618 |G||||19.4r|  9.824|0|0|4|0|0|0|0
222|GALEXASC J031450.95-672617.1  | 48.71310 | -67.43861 |G||||19.1r|  9.835|0|0|4|0|0|0|0
223|MRSS 054-127865| 48.39117 | -67.74421 |G||||18.3r|  9.930|0|0|0|0|0|0|0
224|MRSS 054-130747| 48.17254 | -67.66670 |G||||19.4r|  9.991|0|0|0|0|0|0|0
225|MRSS 054-124038| 48.73434 | -67.43897 |G||||19.4r|  9.995|0|0|0|0|0|0|0
226|GALEXASC J031239.93-673946.1  | 48.16639 | -67.66281 |UvS||||     | 10.017|0|0|3|0|0|0|0
227|GALEXASC J031252.89-672917.8  | 48.22040 | -67.48829 |UvS||||     | 10.047|0|0|3|0|0|0|0
228|MRSS 054-120981| 48.96471 | -67.52278 |G||||17.9r| 10.083|0|0|0|0|0|0|0
229|GALEXASC J031230.24-673421.1  | 48.12603 | -67.57254 |UvS||||     | 10.090|0|0|3|0|0|0|0
230|GALEXASC J031451.92-674500.6  | 48.71643 | -67.75026 |G||||18.8r| 10.096|0|0|4|0|0|0|0
231|GALEXASC J031601.14-673638.4  | 49.00476 | -67.61067 |UvS||||     | 10.139|0|0|4|0|0|0|0
232|MRSS 054-124822| 48.67621 | -67.42805 |G||||19.6r| 10.185|0|0|0|0|0|0|0
233|GALEXASC J031554.95-673146.2  | 48.97897 | -67.52952 |UvS||||     | 10.224|0|0|3|0|0|0|0
234|GALEXASC J031240.88-673038.1  | 48.17034 | -67.51060 |UvS||||     | 10.263|0|0|3|0|0|0|0
235|GALEXASC J031301.72-674303.6  | 48.25718 | -67.71769 |UvS||||     | 10.275|0|0|4|0|0|0|0
236|GALEXASC J031559.90-673807.4  | 48.99962 | -67.63539 |UvS||||     | 10.286|0|0|3|0|0|0|0
237|GALEXASC J031548.59-674048.0  | 48.95250 | -67.68001 |UvS||||     | 10.315|0|0|4|0|0|0|0
238|GALEXASC J031526.44-674320.7  | 48.86019 | -67.72242 |UvS||||     | 10.326|0|0|4|0|0|0|0
239|MRSS 054-126977| 48.45972 | -67.76028 |G||||18.6r| 10.356|0|0|0|0|0|0|0
240|MRSS 054-124439| 48.65544 | -67.76173 |G||||19.8r| 10.379|0|0|0|0|0|0|0
241|GALEXASC J031517.73-674407.8  | 48.82278 | -67.73478 |G||||18.2r| 10.389|0|0|4|0|0|0|0
242|MRSS 054-126672| 48.53589 | -67.41903 |G||||18.7r| 10.415|0|0|0|0|0|0|0
243|MRSS 054-123067| 48.80656 | -67.44546 |G||||19.2r| 10.421|0|0|0|0|0|0|0
244|MRSS 054-123530| 48.72660 | -67.75552 |G||||17.7r| 10.472|0|0|0|0|0|0|0
245|MRSS 054-130288| 48.20500 | -67.70132 |G||||19.8r| 10.483|0|0|0|0|0|0|0
246|MRSS 054-130321| 48.20155 | -67.69974 |G||||18.9r| 10.486|0|0|0|0|0|0|0
247|MRSS 054-127010| 48.51204 | -67.41848 |G||||19.1r| 10.496|0|0|0|0|0|0|0
248|GALEXASC J031320.18-674438.4  | 48.33412 | -67.74402 |UvS||||     | 10.504|0|0|3|0|0|0|0
249|GALEXASC J031230.55-673850.6  | 48.12733 | -67.64741 |UvS||||     | 10.508|0|0|4|0|0|0|0
250|GALEXASC J031330.48-674509.0  | 48.37686 | -67.75238 |G||||18.6r| 10.510|0|0|4|0|0|0|0
251|MRSS 054-130784| 48.16905 | -67.68261 |G||||18.2r| 10.518|0|0|0|0|0|0|0
252|GALEXASC J031604.30-673353.3  | 49.01795 | -67.56481 |UvS||||     | 10.520|0|0|4|0|0|0|0
253|GALEXASC J031522.15-672707.8  | 48.84231 | -67.45218 |UvS||||     | 10.556|0|0|4|0|0|0|0
254|MRSS 054-125363| 48.58134 | -67.76860 |G||||19.2r| 10.587|0|0|0|0|0|0|0
255|MRSS 054-124498| 48.65019 | -67.76608 |G||||19.3r| 10.612|0|0|0|0|0|0|0
256|GALEXASC J031518.65-674418.6  | 48.82775 | -67.73831 |G||||17.3r| 10.628|0|0|4|0|0|0|0
257|GALEXASC J031233.13-673951.2  | 48.13805 | -67.66423 |UvS||||     | 10.641|0|0|3|0|0|0|0
258|MRSS 054-127132| 48.50111 | -67.41565 |G||||19.6r| 10.696|0|0|0|0|0|0|0
259|MRSS 054-124570| 48.64417 | -67.76794 |G||||18.4r| 10.697|0|0|0|0|0|0|0
260|GALEXASC J031527.07-674347.2  | 48.86282 | -67.72979 |UvS||||     | 10.702|0|0|3|0|0|0|0
261|GALEXASC J031600.65-673921.7  | 49.00275 | -67.65605 |UvS||||     | 10.728|0|0|3|0|0|0|0
262|MRSS 054-131560| 48.13197 | -67.52291 |G||||18.1r| 10.734|0|0|0|0|0|0|0
263|GALEXASC J031458.09-672535.3  | 48.74204 | -67.42648 |UvS||||     | 10.755|0|0|3|0|0|0|0
264|GALEXASC J031539.98-674243.8  | 48.91725 | -67.71211 |G||||19.6r| 10.801|0|0|4|0|0|0|0
265|GALEXASC J031558.90-673110.4  | 48.99546 | -67.51956 |UvS||||     | 10.805|0|0|4|0|0|0|0
266|GALEXASC J031445.43-674557.7  | 48.68931 | -67.76605 |UvS||||     | 10.810|0|0|3|0|0|0|0
267|GALEXASC J031248.50-674232.0  | 48.20210 | -67.70889 |UvS||||     | 10.822|0|0|4|0|0|0|0
268|GALEXASC J031229.52-673929.9  | 48.12301 | -67.65833 |UvS||||     | 10.822|0|0|3|0|0|0|0
269|GALEXASC J031318.61-672608.7  | 48.32755 | -67.43577 |UvS||||     | 10.845|0|0|3|0|0|0|0
270|MRSS 054-121585| 48.88494 | -67.72579 |G||||18.7r| 10.852|0|0|0|0|0|0|0
271|GALEXASC J031227.24-673207.9  | 48.11351 | -67.53553 |UvS||||     | 10.862|0|0|4|0|0|0|0
272|GALEXASC J031551.63-674128.9  | 48.96514 | -67.69137 |UvS||||     | 10.918|0|0|3|0|0|0|0
273|GALEXASC J031413.08-672436.5  | 48.55454 | -67.41016 |UvS||||     | 10.930|0|0|4|0|0|0|0
274|GALEXASC J031403.64-672438.2  | 48.51555 | -67.41047 |G||||18.1r| 10.965|0|0|4|0|0|0|0
275|MRSS 054-131744| 48.11484 | -67.52806 |G||||19.6r| 10.984|0|0|0|0|0|0|0
276|GALEXASC J031223.22-673300.0  | 48.09678 | -67.55001 |UvS||||     | 10.991|0|0|4|0|0|0|0
277|MRSS 054-119883| 49.03663 | -67.62956 |G||||19.4r| 11.032|0|0|0|0|0|0|0
278|GALEXASC J031242.20-672857.4  | 48.17605 | -67.48268 |G||||17.9r| 11.060|0|0|4|0|0|0|0
279|GALEXASC J031245.58-674237.4  | 48.19092 | -67.71014 |G||||18.7r| 11.065|0|0|4|0|0|0|0
280|GALEXASC J031234.88-674111.0  | 48.14534 | -67.68640 |UvS||||     | 11.099|0|0|4|0|0|0|0
281|MRSS 054-127885| 48.38655 | -67.76545 |G||||17.5r| 11.149|0|0|0|0|0|0|0
282|GALEXASC J031222.99-673228.4  | 48.09585 | -67.54098 |G||||19.4r| 11.151|0|0|4|0|0|0|0
283|GALEXASC J031558.24-673015.4  | 48.99267 | -67.50429 |UvS||||     | 11.153|0|0|3|0|0|0|0
284|MRSS 054-119765| 49.05190 | -67.60254 |G||||17.7r| 11.175|0|0|0|0|0|0|0
285|GALEXASC J031513.72-674514.3  | 48.80736 | -67.75404 |G||||18.8r| 11.180|0|0|4|0|0|0|0
286|GALEXASC J031311.18-674453.9  | 48.29655 | -67.74855 |G||||17.9r| 11.183|0|0|4|0|0|0|0
287|MRSS 054-130660| 48.21518 | -67.46175 |G||||19.3r| 11.195|0|0|0|0|0|0|0
288|MRSS 054-131227| 48.13095 | -67.68068 |G||||19.7r| 11.218|0|0|0|0|0|0|0
289|MRSS 054-123559| 48.72162 | -67.76951 |G||||18.0r| 11.224|0|0|0|0|0|0|0
290|GALEXASC J031217.91-673416.4  | 48.07466 | -67.57125 |UvS||||     | 11.266|0|0|3|0|0|0|0
291|GALEXASC J031613.57-673549.9  | 49.05657 | -67.59720 |UvS||||     | 11.270|0|0|3|0|0|0|0
292|GALEXASC J031606.66-673137.9  | 49.02777 | -67.52720 |UvS||||     | 11.318|0|0|4|0|0|0|0
293|MRSS 054-131112| 48.14085 | -67.69111 |G||||18.7r| 11.332|0|0|0|0|0|0|0
294|MRSS 054-130563| 48.17892 | -67.71248 |G||||19.9r| 11.365|0|0|0|0|0|0|0
295|MRSS 054-121189| 48.95184 | -67.47387 |G||||19.3r| 11.383|0|0|0|0|0|0|0
296|GALEXASC J031521.58-674501.6  | 48.83993 | -67.75046 |UvS||||     | 11.387|0|0|4|0|0|0|0
297|MRSS 054-122423| 48.85822 | -67.43855 |G||||18.5r| 11.432|0|0|0|0|0|0|0
298|GALEXASC J031537.35-672710.4  | 48.90566 | -67.45290 |UvS||||     | 11.462|0|0|4|0|0|0|0
299|MRSS 054-126810| 48.52696 | -67.40160 |G||||19.4r| 11.472|0|0|0|0|0|0|0
300|MRSS 054-120081| 49.01082 | -67.68227 |G||||20.1r| 11.542|0|0|0|0|0|0|0
301|MRSS 054-132065| 48.09016 | -67.52563 |G||||18.8r| 11.565|0|0|0|0|0|0|0
302|MRSS 054-121247| 48.91103 | -67.73307 |G||||18.9r| 11.576|0|0|0|0|0|0|0
303|GALEXASC J031217.58-673237.9  | 48.07326 | -67.54387 |UvS||||     | 11.604|0|0|3|0|0|0|0
304|GALEXASC J031243.88-674315.2  | 48.18285 | -67.72092 |UvS||||     | 11.624|0|0|3|0|0|0|0
305|GALEXASC J031522.57-672548.0  | 48.84406 | -67.43001 |UvS||||     | 11.667|0|0|3|0|0|0|0
306|MRSS 054-126358| 48.56021 | -67.39761 |G||||19.4r| 11.681|0|0|0|0|0|0|0
307|MRSS 054-124744| 48.62595 | -67.78573 |G||||19.7r| 11.692|0|0|0|0|0|0|0
308|GALEXASC J031255.16-674425.4  | 48.22986 | -67.74040 |UvS||||     | 11.705|0|0|3|0|0|0|0
309|GALEXASC J031225.83-674052.6  | 48.10766 | -67.68130 |UvS||||     | 11.706|0|0|3|0|0|0|0
310|GALEXASC J031408.51-672349.5  | 48.53571 | -67.39727 |G||||18.6r| 11.719|0|0|4|0|0|0|0
311|GALEXASC J031215.35-673812.1  | 48.06398 | -67.63670 |UvS||||     | 11.731|0|0|4|0|0|0|0
312|GALEXASC J031601.69-672938.2  | 49.00705 | -67.49397 |UvS||||     | 11.744|0|0|4|0|0|0|0
313|GALEXASC J031220.77-674007.1  | 48.08863 | -67.66820 |G||||18.4r| 11.771|0|0|4|0|0|0|0
314|GALEXASC J031533.56-672624.3  | 48.88987 | -67.44009 |UvS||||     | 11.803|0|0|4|0|0|0|0
315|MRSS 054-125551| 48.56526 | -67.78936 |G||||18.7r| 11.825|0|0|0|0|0|0|0
316|GALEXASC J031234.06-674228.5  | 48.14218 | -67.70776 |G||||18.5r| 11.857|0|0|4|0|0|0|0
317|GALEXASC J031239.68-672757.7  | 48.16536 | -67.46603 |UvS||||     | 11.871|0|0|4|0|0|0|0
318|MRSS 054-130635| 48.17247 | -67.72285 |G||||18.3r| 11.878|0|0|0|0|0|0|0
319|2MASX J03155866-6742125| 48.99458 | -67.70356 |G||||17.0r| 11.880|0|0|13|0|0|2|0
320|MRSS 054-121085| 48.92522 | -67.73533 |G||||17.5r| 11.897|0|0|0|0|0|0|0
321|GALEXASC J031258.55-674457.5  | 48.24397 | -67.74932 |UvS||||     | 11.916|0|0|4|0|0|0|0
322|MRSS 054-131999| 48.09766 | -67.50413 |G||||19.8r| 11.922|0|0|0|0|0|0|0
323|GALEXASC J031607.06-673009.6  | 49.02944 | -67.50269 |UvS||||     | 11.945|0|0|4|0|0|0|0
324|GALEXASC J031231.73-672849.3  | 48.13222 | -67.48037 |UvS||||     | 11.960|0|0|3|0|0|0|0
325|MRSS 054-119285| 49.08729 | -67.58575 |G||||19.6r| 11.978|0|0|0|0|0|0|0
326|MRSS 054-123894| 48.69382 | -67.78609 |G||||18.4r| 11.999|0|0|0|0|0|0|0
327|2MASX J03122761-6741516| 48.11492 | -67.69772 |G||||16.6r| 12.043|1|0|11|0|0|2|0
328|MRSS 054-124534| 48.64230 | -67.79087 |G||||19.8r| 12.048|0|0|0|0|0|0|0
329|2MASX J03161890-6732584| 49.07887 | -67.54956 |G||||16.6r| 12.064|0|0|9|0|0|2|0
330|GALEXASC J031610.18-673026.3  | 49.04246 | -67.50731 |UvS||||     | 12.092|0|0|4|0|0|0|0
331|MRSS 054-124617| 48.69564 | -67.39703 |G||||19.7r| 12.099|0|0|0|0|0|0|0
332|GALEXASC J031237.61-672750.5  | 48.15674 | -67.46404 |UvS||||     | 12.100|0|0|3|0|0|0|0
333|MRSS 054-122631| 48.79431 | -67.77423 |G||||18.6r| 12.113|0|0|0|0|0|0|0
334|GALEXASC J031208.12-673619.5  | 48.03387 | -67.60543 |UvS||||     | 12.146|0|0|4|0|0|0|0
335|GALEXASC J031240.53-674343.6  | 48.16907 | -67.72858 |G||||17.9r| 12.164|0|0|4|0|0|0|0
336|MRSS 054-126095| 48.58206 | -67.38950 |G||||19.7r| 12.174|0|0|0|0|0|0|0
337|GALEXASC J031607.87-674117.8  | 49.03397 | -67.68862 |G||||19.5r| 12.187|0|0|4|0|0|0|0
338|GALEXASC J031255.92-674506.8  | 48.23301 | -67.75189 |UvS||||     | 12.191|0|0|3|0|0|0|0
339|GALEXASC J031446.57-672341.2  | 48.69408 | -67.39479 |UvS||||     | 12.221|0|0|4|0|0|0|0
340|GALEXASC J031518.81-674610.3  | 48.82840 | -67.76954 |UvS||||     | 12.224|0|0|4|0|0|0|0
341|GALEXASC J031346.89-672335.7  | 48.44541 | -67.39326 |UvS||||     | 12.247|0|0|4|0|0|0|0
342|GALEXASC J031503.71-674655.5  | 48.76549 | -67.78210 |UvS||||     | 12.280|0|0|3|0|0|0|0
343|GALEXASC J031227.73-672847.2  | 48.11594 | -67.47961 |G||||17.2r| 12.296|0|0|4|0|0|0|0
344|GALEXASC J031342.45-672337.6  | 48.42690 | -67.39379 |UvS||||     | 12.319|0|0|4|0|0|0|0
345|MRSS 054-119076| 49.10247 | -67.58327 |G||||19.2r| 12.331|0|0|0|0|0|0|0
346|MRSS 054-124844| 48.61711 | -67.79729 |G||||19.6r| 12.360|0|0|0|0|0|0|0
347|GALEXASC J031254.80-672550.7  | 48.22835 | -67.43076 |UvS||||     | 12.379|0|0|4|0|0|0|0
348|GALEXASC J031624.52-673716.2  | 49.10217 | -67.62118 |UvS||||     | 12.424|0|0|4|0|0|0|0
349|GALEXASC J031214.57-674017.4  | 48.06075 | -67.67152 |UvS||||     | 12.434|0|0|3|0|0|0|0
350|MRSS 054-132602| 48.04865 | -67.52591 |G||||18.6r| 12.456|0|0|0|0|0|0|0
351|2MASX J03125519-6725414| 48.23008 | -67.42822 |G||||16.7r| 12.474|0|0|9|0|0|2|0
352|GALEXASC J031229.11-674252.2  | 48.12132 | -67.71451 |UvS||||     | 12.479|0|0|4|0|0|0|0
353|GALEXASC J031228.99-672817.4  | 48.12083 | -67.47152 |UvS||||     | 12.479|0|0|4|0|0|0|0
354|GALEXASC J031231.49-674317.9  | 48.13307 | -67.72086 |G||||18.4r| 12.494|0|0|4|0|0|0|0
355|GALEXASC J031400.64-674757.4  | 48.50270 | -67.79929 |UvS||||     | 12.498|0|0|4|0|0|0|0
356|MRSS 054-130966| 48.14549 | -67.72804 |G||||19.6r| 12.547|0|0|0|0|0|0|0
357|MRSS 054-130611| 48.17168 | -67.73917 |G||||18.3r| 12.556|0|0|0|0|0|0|0
358|MRSS 054-118929| 49.10760 | -67.62309 |G||||19.2r| 12.563|0|0|0|0|0|0|0
359|GALEXASC J031625.27-673757.4  | 49.10532 | -67.63263 |UvS||||     | 12.606|0|0|3|0|0|0|0
360|GALEXASC J031409.34-674812.8  | 48.53894 | -67.80356 |UvS||||     | 12.690|0|0|4|0|0|0|0
361|MRSS 054-132915| 48.01011 | -67.60756 |G||||19.4r| 12.696|0|0|0|0|0|0|0
362|GALEXASC J031504.95-672345.5  | 48.77065 | -67.39598 |UvS||||     | 12.699|0|0|4|0|0|0|0
363|GALEXASC J031538.66-672540.7  | 48.91063 | -67.42725 |G||||19.3r| 12.703|0|0|3|0|0|0|0
364|GALEXASC J031310.11-674641.3  | 48.29216 | -67.77815 |UvS||||     | 12.755|0|0|3|0|0|0|0
365|GALEXASC J031612.69-672929.0  | 49.05400 | -67.49104 |G||||19.4r| 12.770|0|0|4|0|0|0|0
366|MRSS 054-118767| 49.12422 | -67.59143 |G||||19.0r| 12.815|0|0|0|0|0|0|0
367|GALEXASC J031308.68-672424.1  | 48.28620 | -67.40671 |UvS||||     | 12.831|0|0|4|0|0|0|0
368|MRSS 054-119313| 49.09479 | -67.52329 |G||||18.4r| 12.845|0|0|0|0|0|0|0
369|MRSS 054-119199| 49.10262 | -67.53077 |G||||17.7r| 12.877|0|0|0|0|0|0|0
370|GALEXASC J031630.89-673541.7  | 49.12871 | -67.59493 |UvS||||     | 12.918|0|0|4|0|0|0|0
371|GALEXASC J031625.66-673159.9  | 49.10695 | -67.53333 |UvS||||     | 12.928|0|0|4|0|0|0|0
372|GALEXASC J031236.06-674425.3  | 48.15084 | -67.74012 |G||||19.5r| 12.938|0|0|4|0|0|0|0
373|MRSS 054-118762| 49.11895 | -67.63525 |G||||18.6r| 12.942|0|0|0|0|0|0|0
374|GALEXASC J031448.11-672258.7  | 48.70047 | -67.38299 |UvS||||     | 12.943|0|0|4|0|0|0|0
375|GALEXASC J031356.02-674821.8  | 48.48343 | -67.80606 |UvS||||     | 12.957|0|0|4|0|0|0|0
376|2MASX J03162164-6740273| 49.09058 | -67.67433 |G||||17.3r| 12.993|0|0|13|0|0|2|0
377|GALEXASC J031435.93-672241.7  | 48.65001 | -67.37822 |G||||17.0r| 12.995|0|0|4|0|0|0|0
378|GALEXASC J031303.83-674637.1  | 48.26643 | -67.77731 |G||||18.9r| 13.007|0|0|4|0|0|0|0
379|GALEXASC J031514.86-672349.0  | 48.81193 | -67.39695 |UvS||||     | 13.030|0|0|4|0|0|0|0
380|GALEXASC J031214.82-674145.2  | 48.06177 | -67.69590 |UvS||||     | 13.038|0|0|4|0|0|0|0
381|2MASX J03163234-6736236| 49.13496 | -67.60647 |G||||17.1r| 13.084|0|0|9|0|0|2|0
382|GALEXASC J031351.36-672241.5  | 48.46325 | -67.37762 |G||||18.8r| 13.085|0|0|4|0|0|0|0
383|GALEXASC J031603.07-672728.6  | 49.01317 | -67.45787 |G||||17.9r| 13.085|0|0|4|0|0|0|0
384|GALEXASC J031625.55-673124.8  | 49.10649 | -67.52357 |UvS||||     | 13.093|0|0|4|0|0|0|0
385|GALEXASC J031632.81-673552.5  | 49.13705 | -67.59772 |G||||17.3r| 13.110|0|0|4|0|0|0|0
386|GALEXASC J031519.24-672357.2  | 48.83112 | -67.39904 |G||||18.2r| 13.118|0|0|4|0|0|0|0
387|MRSS 054-123432| 48.78739 | -67.39081 |G||||18.9r| 13.133|0|0|0|0|0|0|0
388|MRSS 054-119014| 49.11267 | -67.52814 |G||||19.1r| 13.143|0|0|0|0|0|0|0
389|MRSS 054-125527| 48.62888 | -67.37457 |G||||19.1r| 13.147|0|0|0|0|0|0|0
390|GALEXASC J031157.01-673530.0  | 47.98757 | -67.59167 |UvS||||     | 13.183|0|0|4|0|0|0|0
391|GALEXASC J031507.42-674746.3  | 48.78094 | -67.79621 |UvS||||     | 13.196|0|0|3|0|0|0|0
392|GALEXASC J031202.22-673143.8  | 48.01004 | -67.52867 |G||||18.5r| 13.247|0|0|4|0|0|0|0
393|MRSS 054-120207| 49.03050 | -67.46168 |G||||19.5r| 13.263|0|0|0|0|0|0|0
394|GALEXASC J031218.86-674250.5  | 48.07862 | -67.71404 |UvS||||     | 13.265|0|0|4|0|0|0|0
395|GALEXASC J031630.67-673223.1  | 49.12781 | -67.53976 |UvS||||     | 13.290|0|0|3|0|0|0|0
396|GALEXASC J031443.24-674836.8  | 48.68018 | -67.81024 |UvS||||     | 13.343|0|0|4|0|0|0|0
397|SUMSS J031541-674606| 48.92150 | -67.76847 |RadioS|||| 1.07| 13.347|1|0|2|0|0|0|0
398|GALEXASC J031205.34-674043.6  | 48.02409 | -67.67863 |G||||18.0r| 13.369|0|0|4|0|0|0|0
399|MRSS 054-130690| 48.22087 | -67.41147 |G||||19.8r| 13.406|0|0|0|0|0|0|0
400|MRSS 054-123772| 48.69955 | -67.80978 |G||||19.4r| 13.410|0|0|0|0|0|0|0
401|GALEXASC J031342.69-672228.6  | 48.42791 | -67.37463 |UvS||||     | 13.428|0|0|3|0|0|0|0
402|GALEXASC J031537.37-674629.6  | 48.90573 | -67.77490 |UvS||||     | 13.442|0|0|3|0|0|0|0
403|MRSS 054-132313| 48.08133 | -67.46490 |G||||18.9r| 13.450|0|0|0|0|0|0|0
404|GALEXASC J031300.80-674701.0  | 48.25438 | -67.78361 |G||||18.4r| 13.473|0|0|4|0|0|0|0
405|GALEXASC J031624.95-673011.1  | 49.10400 | -67.50309 |UvS||||     | 13.483|0|0|4|0|0|0|0
406|GALEXASC J031550.80-674537.5  | 48.96133 | -67.76053 |G||||18.1r| 13.562|0|0|4|0|0|0|0
407|MRSS 054-125318| 48.64689 | -67.36784 |G||||19.4r| 13.600|0|0|0|0|0|0|0
408|GALEXASC J031211.41-674220.2  | 48.04756 | -67.70562 |UvS||||     | 13.604|0|0|3|0|0|0|0
409|GALEXASC J031423.99-674907.0  | 48.59997 | -67.81861 |UvS||||     | 13.605|0|0|4|0|0|0|0
410|GALEXASC J031417.47-674908.9  | 48.57267 | -67.81902 |G||||18.6r| 13.606|0|0|4|0|0|0|0
411|GALEXASC J031629.59-674013.6  | 49.12329 | -67.67047 |UvS||||     | 13.607|0|0|4|0|0|0|0
412|MRSS 054-119881| 49.02231 | -67.73786 |G||||18.8r| 13.621|0|0|0|0|0|0|0
413|GALEXASC J031435.72-674901.3  | 48.64886 | -67.81704 |UvS||||     | 13.623|0|0|4|0|0|0|0
414|GALEXASC J031236.43-672542.8  | 48.15182 | -67.42856 |UvS||||     | 13.637|0|0|4|0|0|0|0
415|GALEXASC J031312.37-674748.3  | 48.30155 | -67.79675 |UvS||||     | 13.646|0|0|4|0|0|0|0
416|MRSS 054-131721| 48.08138 | -67.72686 |G||||18.1r| 13.650|0|0|0|0|0|0|0
417|MRSS 054-129183| 48.34809 | -67.38006 |G||||19.0r| 13.665|0|0|0|0|0|0|0
418|GALEXASC J031600.24-672613.1  | 48.99961 | -67.43679 |G||||19.5r| 13.674|0|0|4|0|0|0|0
419|MRSS 054-119430| 49.05752 | -67.72235 |G||||19.3r| 13.698|0|0|0|0|0|0|0
420|GALEXASC J031156.89-673918.4  | 47.98707 | -67.65513 |UvS||||     | 13.705|0|0|4|0|0|0|0
421|GALEXASC J031211.37-672837.4  | 48.04738 | -67.47706 |UvS||||     | 13.713|0|0|4|0|0|0|0
422|GALEXASC J031514.39-674803.3  | 48.80998 | -67.80092 |UvS||||     | 13.715|0|0|3|0|0|0|0
423|GALEXASC J031540.15-674638.9  | 48.91731 | -67.77749 |UvS||||     | 13.722|0|0|3|0|0|0|0
424|GALEXASC J031413.53-672147.6  | 48.55640 | -67.36322 |UvS||||     | 13.745|0|0|4|0|0|0|0
425|GALEXASC J031523.41-672325.4  | 48.84758 | -67.39040 |UvS||||     | 13.754|0|0|4|0|0|0|0
426|GALEXASC J031259.12-674715.6  | 48.24636 | -67.78769 |UvS||||     | 13.776|0|0|4|0|0|0|0
427|GALEXASC J031405.43-672146.5  | 48.52266 | -67.36294 |UvS||||     | 13.793|0|0|4|0|0|0|0
428|MRSS 054-129440| 48.26015 | -67.79122 |G||||18.3r| 13.797|0|0|0|0|0|0|0
429|GALEXASC J031535.24-674702.7  | 48.89762 | -67.78423 |G||||18.5r| 13.799|0|0|4|0|0|0|0
430|MRSS 054-129238| 48.27421 | -67.79430 |G||||19.3r| 13.801|0|0|0|0|0|0|0
431|MRSS 054-133261| 48.00051 | -67.51020 |G||||17.1r| 13.816|0|0|0|0|0|0|0
432|MRSS 054-122848| 48.83202 | -67.38566 |G||||18.4r| 13.843|0|0|0|0|0|0|0
433|MRSS 054-124461| 48.71397 | -67.36819 |G||||18.7r| 13.881|0|0|0|0|0|0|0
434|GALEXASC J031218.09-672720.2  | 48.07540 | -67.45561 |UvS||||     | 13.886|0|0|3|0|0|0|0
435|2MASX J03123555-6745416| 48.14821 | -67.76164 |G||||16.1r| 13.893|0|0|13|0|0|2|0
436|GALEXASC J031507.27-672233.1  | 48.78122 | -67.37594 |G||||17.8r| 13.907|0|0|4|0|0|0|0
437|GALEXASC J031422.04-674927.5  | 48.59197 | -67.82425 |G||||17.7r| 13.933|0|0|4|0|0|0|0
438|GALEXASC J031522.21-672309.3  | 48.84255 | -67.38593 |UvS||||     | 13.937|0|0|4|0|0|0|0
439|MRSS 054-131023| 48.13471 | -67.75870 |G||||19.4r| 13.978|0|0|0|0|0|0|0
440|GALEXASC J031325.79-672224.9  | 48.35694 | -67.37280 |G||||19.1r| 14.001|0|0|4|0|0|0|0
441|GALEXASC J031511.15-672235.5  | 48.79648 | -67.37653 |UvS||||     | 14.004|0|0|4|0|0|0|0
442|MRSS 054-118407| 49.14019 | -67.67229 |G||||19.8r| 14.006|0|0|0|0|0|0|0
443|GALEXASC J031502.84-674847.9  | 48.76186 | -67.81332 |UvS||||     | 14.007|0|0|4|0|0|0|0
444|GALEXASC J031607.87-674435.4  | 49.03283 | -67.74319 |UvS||||     | 14.009|0|0|4|0|0|0|0
445|GALEXASC J031153.24-673914.4  | 47.97185 | -67.65401 |UvS||||     | 14.022|0|0|4|0|0|0|0
446|MRSS 054-132936| 47.99583 | -67.68168 |G||||18.3r| 14.034|0|0|0|0|0|0|0
447|GALEXASC J031426.19-672131.8  | 48.60914 | -67.35884 |UvS||||     | 14.045|0|0|4|0|0|0|0
448|MRSS 054-125243| 48.58291 | -67.82680 |G||||19.4r| 14.078|0|0|0|0|0|0|0
449|MRSS 054-120768| 48.94349 | -67.77747 |G||||19.0r| 14.079|0|0|0|0|0|0|0
450|GALEXASC J031517.71-672246.2  | 48.82429 | -67.37971 |G||||19.6r| 14.087|0|0|4|0|0|0|0
451|MRSS 054-118000| 49.18026 | -67.61141 |G||||19.9r| 14.137|0|0|0|0|0|0|0
452|GALEXASC J031320.78-672223.9  | 48.33660 | -67.37332 |UvS||||     | 14.138|0|0|4|0|0|0|0
453|GALEXASC J031243.56-672424.9  | 48.18204 | -67.40720 |G||||19.1r| 14.150|0|0|4|0|0|0|0
454|2MASX J03164052-6738387| 49.16875 | -67.64397 |G||||17.0r| 14.162|0|0|9|0|0|2|0
455|GALEXASC J031330.59-672201.2  | 48.37746 | -67.36703 |UvS||||     | 14.178|0|0|3|0|0|0|0
